2004	BF	1224
2004	OC	1036
2005	AF	65931
2005	GT	2183
2005	NC	171
2006	MC	1356
2007	ET	49165
2007	RQ	14556
2009	CT	7855
2010	BT	9446
2010	IC	14762
1979	AM	208
1979	TX	39
1980	MJ	53
1985	UG	5803
1986	GJ	1007
1986	MX	8060
1987	FJ	3121
1987	SG	1286
1989	DJ	411
1990	CJ	9
1990	PG	5
1992	AJ	9102
1992	NG	552
1992	TU	16517
1993	MG	471
1993	SU	6491
1994	LG	3812
1995	KG	1419
1996	PU	184
1997	BX	2316
1998	NU	3446
1999	GG	13452
1999	MU	2483
1999	TD	1065
2000	FG	74
2000	LU	2017
2001	EG	62504
2001	KU	15558
2003	CG	11596
2004	BG	15268
2004	HU	11839
2004	OD	106
2005	AG	9230
2006	MD	8545
2006	ZA	27753
2009	CU	131010
2009	WA	26393
2010	BU	54769
2010	ID	169819
2011	AU	52549
2011	NR	2802
2012	MR	18006
2013	SA	63286
1979	AO	1530
1979	NL	872
1979	TZ	2657
1980	ML	175
1980	SZ	1740
1980	ZI	6932
1981	YI	283
1983	WI	190
1984	VI	1
1985	NZ	3302
1986	GL	28
1986	MZ	4382
1986	TI	175
1987	SI	265
1988	KZ	362
1988	RI	938
1990	IZ	56839
1991	BL	1148
1992	AL	5376
1992	GZ	1312
1992	NI	6166
1992	TW	3112
1993	MI	1046
1993	SW	3126
1994	EZ	8727
1994	LI	3759
1994	RW	25027
1999	GI	557
2000	FI	7080
2000	SF	69386
2001	EI	16011
2003	CI	9475
2003	PF	1
2003	VT	990
2005	TT	2036
2006	MF	94
2006	ST	282
2009	CW	1160
2010	VC	1351
2011	NT	35
2012	MT	46070
2013	LT	857
2013	SC	74
1979	AS	1406
1979	NP	393
1980	GB	192
1980	MP	133
1981	YM	1029
1984	CB	2787
1984	VM	11802
1985	BB	313
1986	GP	11
1987	FP	68
1987	SM	16
1988	RM	48
1990	PM	6057
1991	BP	134
1996	JM	1066
1997	IM	2
1999	GM	82121
2000	FM	2181
2003	CM	4931
2004	BM	15014
2005	AM	9550
2005	TX	3877
2006	MJ	5350
2011	UG	106676
2012	GJ	25294
2012	MX	230722
2013	FJ	22908
2013	SG	11138
1979	AU	2132
1979	NR	9
1980	MR	191
1981	SA	8588
1982	KR	6
1983	QA	407
1984	CD	2631
1984	IR	18490
1984	PA	591
1985	BD	349
1985	HR	623
1986	GR	6492
1986	TO	751
1987	FR	25285
1987	MA	130
1987	SO	1518
1988	ER	649
1988	LA	3505
1988	RO	3535
1989	DR	261
1990	JA	18171
1990	PO	1965
1991	BR	4439
1992	AR	2670
1992	HA	3518
1992	NO	1172
1993	GA	94
1993	MO	1754
1994	LO	7327
1996	DA	4945
1996	JO	27414
1997	CA	21294
1998	BA	3331
1998	HO	4022
1999	AA	90
1999	TL	1
2000	FO	45
2000	SL	24696
2002	DO	455
2002	WZ	3342
2003	CO	35248
2003	PL	30862
2004	BO	12105
2004	UZ	19653
2005	AO	12076
2005	NL	16819
2005	TZ	14442
2006	ML	2279
2006	SZ	18662
2006	ZI	39868
2007	YI	880
2009	WI	2824
2010	VI	529
2011	NZ	154940
2012	GL	5877
2012	MZ	13452
2012	TI	24663
2013	SI	2717
1980	GM	9284
1981	FM	107
1984	CM	564
1985	BM	972
1986	AM	437
1986	TX	50
1987	MJ	59
1992	UG	2292
1993	GJ	207
1993	MX	8663
1994	FJ	542
1994	SG	1157
1996	DJ	1339
1997	CJ	100
1997	PG	77
1999	AJ	24473
1999	NG	3684
1999	TU	110461
2000	MG	4244
2000	SU	27137
2001	LG	14375
2002	KG	15857
2003	PU	5174
2004	BX	1861
2005	NU	1702
2006	GG	17200
2006	MU	2856
2006	TD	1975
2007	FG	224
2007	LU	4823
2008	EG	132766
2008	KU	22195
2010	CG	10682
2011	BG	113927
2011	HU	44250
2011	OD	21676
2012	AG	50103
2013	MD	4218
2013	ZA	26321
1979	BN	200
1979	UY	92
1981	MK	180
1981	SY	10890
1986	HK	803
1987	GK	1
1987	MY	2675
1987	TH	8327
1988	FK	2
1988	LY	5290
1988	SH	5
1989	EK	124
1992	BK	12503
1992	UV	251
1993	GY	233
1993	NH	42
1993	TV	24
1994	MH	54
1994	SV	4
1995	LH	3736
1997	CY	24676
1997	WE	17149
1998	BY	6855
1998	VE	6328
1999	AY	254
2000	GH	9986
2000	MV	115
2001	SE	1367
2002	KV	1034
2002	RE	82
2003	WS	360
2004	CH	134294
2004	IV	15425
2004	PE	7400
2005	BH	491
2005	US	339840
2006	GV	2860
2006	NE	56
2006	TS	3578
2008	LE	112204
2008	RS	408192
2009	KE	159025
2010	CV	1643
2010	JE	16086
2010	PS	2399
2011	OS	15264
2012	AV	684
2012	NS	1828
1979	BP	2
1984	JM	606
1987	GM	24949
1988	FM	94
1991	CM	805
1992	BM	4061
1993	AM	5127
1993	TX	996
1994	MJ	558
1999	UG	40527
2000	GJ	994
2000	MX	23000
2001	FJ	6065
2001	SG	7118
2003	DJ	3330
2004	CJ	255
2004	PG	98
2006	AJ	15750
2006	NG	3751
2006	TU	77959
2007	MG	4134
2007	SU	112675
2008	LG	5391
2009	KG	22445
2010	PU	2888
2011	BX	19353
2012	NU	10302
2013	GG	30780
2013	MU	14800
2013	TD	10124
1981	GI	153
1982	FI	1718
1982	SF	9595
1983	EI	4798
1985	CI	2949
1985	VT	219
1987	NF	4
1987	TT	13
1988	ST	15
1991	CW	29
1992	VC	3
1993	NT	18
1994	MT	307
1995	LT	656
1995	SC	63
1996	KT	5
1997	WQ	2
1998	CF	4338
1998	IT	56685
1998	VQ	196
1999	BF	640
1999	OC	937
2000	AF	33495
2000	GT	5309
2000	NC	120
2001	MC	1257
2002	ET	17326
2002	RQ	1094
2004	CT	4050
2005	BT	1461
2005	IC	450
2008	LQ	9
2009	EC	22938
2009	KQ	15
2010	JQ	5
2012	BC	21609
2012	HQ	155
2013	AC	1354
2013	GQ	4116
2013	TN	851
1980	UG	2926
1981	GJ	581
1981	MX	4353
1982	FJ	168
1982	SG	559
1984	DJ	664
1985	CJ	20
1987	AJ	108
1987	NG	220
1987	TU	7169
1988	MG	640
1988	SU	5811
1989	LG	857
1990	KG	375
1991	PU	236
1992	BX	809
1993	NU	4061
1994	GG	3387
1994	MU	2960
1994	TD	389
1995	FG	34
1995	LU	808
1996	EG	50612
1996	KU	9522
1998	CG	19246
1999	BG	9698
1999	HU	32522
1999	OD	129
2000	AG	19952
2001	MD	9141
2001	ZA	29699
2004	CU	24694
2004	WA	18331
2005	BU	12804
2005	ID	45505
2006	AU	20861
2006	NR	323
2007	MR	4705
2008	SA	71768
2009	KR	831
2010	QA	45397
2011	CD	16347
2011	IR	444740
2011	PA	5174
2012	BD	23678
2012	HR	21336
2013	GR	51809
2013	TO	2862
1980	HK	156
1981	MY	1117
1981	TH	6498
1982	FK	908
1982	LY	4380
1982	SH	3
1983	EK	39
1986	BK	58
1986	UV	433
1987	GY	528
1987	NH	310
1987	TV	47
1988	MH	83
1989	LH	1780
1991	CY	5487
1991	WE	3114
1992	BY	723
1992	VE	3007
1993	AY	24
1994	GH	2105
1994	MV	102
1995	SE	316
1996	KV	789
1996	RE	39
1997	WS	411
1998	CH	175802
1998	IV	3010
1998	PE	7930
1999	BH	304
1999	US	365843
2000	GV	6249
2000	NE	88
2000	TS	6223
2002	LE	26939
2002	RS	240261
2003	KE	76681
2004	CV	691
2004	JE	198
2004	PS	228
2005	OS	1860
2006	AV	48
2006	NS	317
2008	LS	2182
2008	SB	28
2009	KS	185703
2009	RB	45848
2011	CE	129852
2011	IS	718189
2012	BE	91385
2012	UP	99135
2013	AE	40355
2013	TP	101
1979	CH	33541
1979	IV	136
1979	PE	625
1980	BH	28
1980	US	74099
1981	GV	437
1981	TS	835
1983	LE	40317
1983	RS	52082
1984	KE	1996
1985	CV	104
1985	JE	101
1985	PS	219
1986	OS	610
1987	AV	6
1987	NS	639
1989	LS	34
1990	KS	7390
1990	RB	2293
1992	CE	5196
1992	IS	46978
1993	BE	6092
1993	UP	9803
1994	AE	2362
1994	TP	172
1995	MB	59
1995	SP	11706
1996	ES	1665
1996	RP	27718
1998	CS	1921
1998	PP	3704
2000	AS	27216
2000	NP	8516
2001	GB	3188
2001	MP	784
2002	YM	12678
2005	CB	7321
2005	VM	15213
2006	BB	737
2007	GP	109
2008	FP	2613
2008	SM	72
2009	RM	2223
2011	PM	17062
2012	BP	3167
1979	IZ	3506
1980	BL	1449
1981	AL	1468
1981	GZ	194
1981	NI	2382
1981	TW	2166
1982	MI	278
1982	SW	2646
1983	EZ	3181
1983	LI	1017
1983	RW	363
1988	GI	384
1989	FI	2446
1989	SF	26481
1990	EI	4191
1992	CI	2117
1992	PF	2
1992	VT	92
1994	NF	17
1994	TT	2826
1995	MF	20
1995	ST	22
1998	CW	88
1999	VC	87
2000	NT	39
2001	MT	1731
2002	LT	2110
2002	SC	99
2003	KT	58
2004	WQ	2
2005	CF	1760
2005	IT	40973
2005	VQ	66
2006	BF	2836
2006	OC	1830
2007	AF	276242
2007	GT	7220
2007	NC	260
2008	MC	2079
2009	ET	52691
2009	RQ	53463
2011	CT	5496
2012	BT	7195
2012	IC	8837
1979	CN	4
1979	PK	3190
1980	BN	123
1980	UY	366
1981	AN	4
1982	MK	278
1982	SY	11970
1987	HK	779
1988	MY	2636
1988	TH	10044
1989	LY	6367
1989	SH	17
1990	EK	74
1993	BK	29500
1993	UV	243
1994	GY	248
1994	NH	139
1994	TV	11
1995	MH	228
1995	SV	26
1996	LH	5441
1998	CY	29336
1998	WE	21431
1999	BY	7680
1999	VE	11906
2000	AY	120
2001	GH	14801
2001	MV	362
2002	SE	1698
2003	KV	1469
2003	RE	95
2004	WS	555
2005	CH	106696
2005	IV	8142
2005	PE	5500
2006	BH	356
2006	US	974034
2007	GV	6953
2007	NE	145
2007	TS	6073
2009	LE	113429
2009	RS	566614
2010	KE	107018
2011	CV	1493
2011	JE	29608
2011	PS	1782
2012	BV	7
2012	OS	15625
2013	AV	400
2013	NS	1229
1981	UG	2770
1982	GJ	688
1982	MX	6634
1983	FJ	88
1983	SG	537
1985	DJ	207
1986	CJ	26
1986	PG	1
1988	AJ	3838
1988	NG	418
1988	TU	8254
1989	MG	724
1989	SU	7791
1990	LG	1905
1991	KG	549
1992	PU	151
1993	BX	605
1994	NU	2094
1995	GG	3350
1995	MU	2554
1995	TD	434
1996	FG	62
1996	LU	1551
1997	EG	57711
1997	KU	11693
1999	CG	12041
2000	BG	13015
2000	HU	24442
2000	OD	78
2001	AG	18979
2002	MD	8574
2002	ZA	28160
2005	CU	14198
2005	WA	19447
2006	BU	13910
2006	ID	53615
2007	AU	27606
2007	NR	782
2008	MR	8907
2009	SA	128251
2010	KR	1161
2011	QA	70321
2012	CD	15442
2012	IR	615315
2012	PA	10763
2013	BD	1910
2013	HR	9326
1981	BC	300
1982	AC	131
1982	GQ	64
1982	TN	22
1983	SN	638
1986	CQ	145
1988	AQ	2
1989	MN	4
1991	KN	6601
1993	IN	14942
1994	UK	47105
1997	EN	7972
1999	CN	1617
1999	PK	91022
2000	BN	2016
2000	UY	1888
2001	AN	129
2002	MK	17319
2002	SY	21631
2007	HK	17876
2008	GK	494
2008	MY	98750
2008	TH	113943
2009	FK	99
2009	LY	68352
2009	SH	1606
2010	EK	2754
2013	BK	3458
2013	UV	2694
1980	IZ	13868
1981	BL	1071
1982	AL	1148
1982	GZ	494
1982	NI	2846
1982	TW	2237
1983	MI	245
1983	SW	3143
1984	EZ	3377
1984	LI	861
1984	RW	184
1989	GI	61
1990	FI	2955
1990	SF	34401
1991	EI	3620
1993	CI	2497
1993	VT	177
1995	NF	2
1995	TT	4093
1996	MF	1
1996	ST	17
1999	CW	187
2000	VC	118
2001	NT	51
2002	MT	841
2003	LT	2094
2003	SC	132
2004	KT	7
2005	WQ	2
2006	CF	4890
2006	IT	56665
2006	VQ	205
2007	BF	10422
2007	OC	4123
2008	AF	319476
2008	GT	6871
2008	NC	371
2009	MC	4481
2010	ET	40902
2010	RQ	36174
2012	CT	8091
2013	BT	2943
2013	IC	8282
1980	CN	6
1980	PK	6555
1981	BN	105
1981	UY	393
1982	AN	3
1983	MK	298
1983	SY	17960
1988	HK	1134
1989	GK	3
1989	MY	2234
1989	TH	8265
1990	FK	5
1990	LY	4907
1991	EK	76
1994	BK	39986
1994	UV	542
1995	GY	410
1995	NH	213
1995	TV	5
1996	MH	289
1996	SV	143
1997	LH	9567
1999	CY	18982
1999	WE	11581
2000	BY	12836
2000	VE	13324
2001	AY	165
2002	GH	18735
2002	MV	697
2002	TE	1
2003	SE	1489
2004	KV	1131
2004	RE	74
2005	WS	246
2006	CH	216784
2006	IV	8783
2006	PE	7036
2007	BH	4331
2007	US	2202206
2008	GV	8088
2008	NE	629
2008	TS	7373
2010	LE	123109
2010	RS	540021
2011	KE	175754
2012	CV	1128
2012	JE	36567
2012	PS	2287
2013	OS	7559
1980	CS	789
1980	PP	270
1982	AS	2437
1982	NP	435
1983	GB	337
1983	MP	139
1984	YM	730
1987	CB	4084
1987	VM	10152
1988	BB	204
1989	GP	73
1990	FP	73
1990	SM	3
1991	RM	39
1993	PM	1117
1994	BP	386
1999	JM	1844
2000	IM	4
2002	GM	53107
2003	FM	3359
2006	CM	11931
2007	BM	62976
2008	AM	21441
2008	TX	13915
2009	MJ	3504
1982	UG	2367
1983	GJ	5669
1983	MX	8385
1984	FJ	65
1984	SG	723
1986	DJ	661
1987	CJ	8
1987	PG	1
1989	AJ	1579
1989	NG	381
1989	TU	7280
1990	MG	2165
1990	SU	4211
1991	LG	4731
1992	KG	1235
1993	PU	132
1994	BX	759
1995	NU	1424
1996	GG	5477
1996	MU	2968
1996	TD	529
1997	FG	40
1997	LU	4071
1998	EG	55808
1998	KU	13718
2000	CG	8336
2001	BG	19839
2001	HU	20212
2001	OD	40
2002	AG	12754
2003	MD	8966
2003	ZA	30494
2006	CU	24535
2006	WA	23693
2007	BU	19841
2007	ID	90169
2008	AU	34342
2008	NR	478
2009	MR	9380
2010	SA	125550
2011	KR	1330
2012	QA	85105
2013	CD	14308
2013	IR	223916
2013	PA	2278
1979	EK	118
1982	BK	76
1982	UV	209
1983	GY	380
1983	NH	66
1983	TV	5
1984	MH	99
1984	SV	5
1985	LH	270
1987	CY	2963
1987	WE	2126
1988	BY	1277
1988	VE	2138
1989	AY	112
1990	GH	1702
1990	MV	584
1991	SE	342
1992	KV	461
1992	RE	12
1993	WS	44
1994	CH	42118
1994	IV	999
1994	PE	3162
1995	BH	134
1995	US	183876
1996	GV	1534
1996	NE	14
1996	TS	3639
1998	LE	32824
1998	RS	281896
1999	KE	36775
2000	CV	545
2000	JE	166
2000	PS	271
2001	OS	4215
2002	AV	66
2002	NS	517
2004	LS	96
2004	SB	3
2005	KS	30948
2005	RB	19806
2007	CE	69376
2007	IS	363123
2008	BE	55845
2008	UP	53957
2009	AE	115092
2009	TP	545
2010	MB	395
2010	SP	152333
2011	ES	12720
2011	RP	308003
2013	CS	6098
2013	PP	6499
1979	ES	1006
1979	RP	1726
1981	CS	514
1981	PP	132
1983	AS	3491
1983	NP	749
1984	GB	188
1984	MP	56
1985	YM	799
1988	CB	6043
1988	VM	14084
1989	BB	119
1990	GP	4
1991	FP	119
1991	SM	31
1992	RM	49
1994	PM	2975
1995	BP	283
2000	JM	1153
2001	IM	6
2003	GM	73414
2004	FM	3995
2007	CM	9460
2008	BM	51767
2009	AM	69013
2009	TX	20190
2010	MJ	3958
1979	ET	1374
1979	RQ	170
1981	CT	174
1982	BT	16
1982	IC	95
1986	EC	1468
1989	BC	502
1990	AC	213
1990	GQ	205
1990	TN	54
1991	SN	2710
1994	CQ	638
1996	AQ	12
1997	MN	369
1999	KN	36919
2001	IN	78391
2002	UK	110012
2003	TK	26
2005	EN	3176
2007	CN	1974
2007	PK	347339
2008	BN	3943
2008	UY	4441
2009	AN	489
2010	MK	11658
2010	SY	84547
1981	CU	4068
1981	WA	2810
1982	BU	3110
1982	ID	2131
1983	AU	2995
1983	NR	6
1984	MR	482
1985	SA	4012
1986	KR	41
1987	QA	342
1988	CD	1262
1988	IR	41209
1988	PA	838
1989	BD	192
1989	HR	515
1990	GR	4371
1990	TO	505
1991	FR	29323
1991	MA	945
1991	SO	4609
1992	ER	631
1992	LA	2048
1992	RO	6004
1993	DR	405
1994	JA	26316
1994	PO	4282
1995	BR	7602
1996	AR	12959
1996	HA	6470
1996	NO	10555
1997	GA	689
1997	MO	7806
1998	LO	21651
2000	DA	7886
2000	JO	34511
2001	CA	27089
2001	IO	4
2002	BA	5738
2002	HO	1595
2003	AA	68
2003	TL	16
2004	FO	43
2004	SL	7686
2006	DO	373
2006	WZ	2670
2007	CO	41975
2007	PL	51712
2008	BO	17508
2008	UZ	14024
2009	AO	36355
2009	NL	87420
2009	TZ	29317
2010	ML	9451
2010	SZ	88071
2010	ZI	93301
2011	YI	1726
2013	WI	2417
1982	VC	2
1983	NT	9
1984	MT	606
1985	LT	571
1985	SC	69
1987	WQ	1
1988	CF	1115
1988	IT	10936
1988	VQ	102
1989	BF	134
1989	OC	446
1990	AF	7242
1990	GT	1713
1990	NC	28
1991	MC	230
1992	ET	2425
1992	RQ	171
1994	CT	572
1995	BT	248
1995	IC	195
1999	EC	3363
2002	BC	3028
2003	AC	579
2003	GQ	333
2003	TN	785
2004	SN	9922
2007	CQ	20950
2009	AQ	799
2010	MN	2426
2012	KN	74193
2013	JN	3
1979	LG	130
1980	KG	16
1981	PU	95
1982	BX	74
1983	NU	18779
1984	GG	408
1984	MU	929
1984	TD	432
1985	FG	25
1985	LU	707
1986	EG	12074
1986	KU	3551
1988	CG	428
1989	BG	2158
1989	HU	13354
1989	OD	23
1990	AG	2909
1991	MD	1451
1991	ZA	2888
1994	CU	11343
1994	WA	1132
1995	BU	7674
1995	ID	14000
1996	AU	7158
1996	NR	80
1997	MR	868
1998	SA	23995
1999	KR	267
2000	QA	8680
2001	CD	3322
2001	IR	126029
2001	PA	2072
2002	BD	392
2002	HR	22126
2003	GR	24862
2003	TO	3691
2004	FR	94512
2004	MA	1722
2004	SO	12123
2005	ER	5403
2005	LA	2527
2005	RO	15390
2006	DR	1431
2007	JA	174793
2007	PO	30240
2008	BR	69126
2009	AR	60650
2009	HA	21167
2009	NO	44072
2010	GA	16444
2010	MO	22200
2011	LO	12597
2013	DA	14047
2013	JO	54813
1979	EZ	3277
1979	LI	681
1979	RW	115
1984	GI	116
1985	FI	3101
1985	SF	41736
1986	EI	4914
1988	CI	3749
1988	VT	224
1990	NF	4
1990	TT	100
1991	MF	1
1991	ST	27
1994	CW	26
1995	VC	84
1996	NT	2
1997	MT	1289
1998	LT	7455
1998	SC	84
1999	KT	38
2000	WQ	5
2001	CF	2446
2001	IT	48973
2001	PC	4
2001	VQ	89
2002	BF	727
2002	OC	1493
2003	AF	122993
2003	GT	4121
2003	NC	310
2004	MC	1218
2005	ET	19802
2005	RQ	1076
2007	CT	4329
2008	BT	3938
2008	IC	5584
2012	EC	39641
2013	JQ	2
1979	YI	680
1981	WI	286
1983	NZ	576
1984	GL	77
1984	MZ	4022
1984	TI	57
1985	SI	127
1986	KZ	362
1986	RI	224
1988	IZ	23910
1989	BL	1144
1990	AL	5504
1990	GZ	1451
1990	NI	5060
1990	TW	2168
1991	MI	499
1991	SW	3117
1992	EZ	7119
1992	LI	2654
1992	RW	1938
1997	GI	498
1998	FI	5256
1998	SF	77985
1999	EI	19031
2001	CI	8761
2001	VT	722
2003	TT	3472
2004	MF	27
2004	ST	405
2007	CW	341
2008	VC	338
2009	NT	363
2010	MT	34305
2011	LT	1721
2011	SC	438
2012	KT	2313
2013	WQ	40
1981	JM	249
1984	GM	19462
1985	FM	136
1988	CM	473
1989	BM	3721
1990	AM	3188
1990	TX	39
1991	MJ	620
1996	UG	10216
1997	GJ	667
1997	MX	21940
1998	FJ	1077
1998	SG	5995
2000	DJ	5566
2001	CJ	140
2001	PG	26
2003	AJ	27845
2003	NG	3232
2003	TU	87709
2004	MG	2310
2004	SU	62034
2005	LG	3640
2006	KG	13627
2007	PU	1520
2008	BX	6794
2009	NU	15922
2010	GG	53969
2010	MU	15363
2010	TD	9029
2011	FG	752
2011	LU	11402
2012	EG	458595
2012	KU	59650
1980	KN	2145
1981	JN	1
1982	IN	5672
1983	UK	29415
1984	TK	3
1986	EN	194
1988	CN	43
1988	PK	16930
1989	BN	607
1989	UY	841
1991	MK	1799
1991	SY	18585
1996	HK	13745
1997	GK	3
1997	MY	18976
1997	TH	28032
1998	FK	5
1998	LY	15716
1998	SH	27
1999	EK	639
2002	BK	12494
2002	UV	2921
2003	GY	2076
2003	NH	490
2003	TV	82
2004	MH	198
2004	SV	10
2005	LH	3836
2007	CY	11392
2007	WE	45183
2008	BY	8644
2008	VE	60394
2009	AY	2608
2010	GH	117824
2010	MV	8046
