20070427	37861
20070627	38795
20070827	13991
20071027	27041
20071227	27382
20080227	52902
20080427	30948
20080627	33047
20080827	46237
20081027	49022
20081227	27266
20090227	61696
20090427	76833
20090627	23514
20090827	35730
20091027	88591
20091227	45955
20100227	44848
20100427	27976
20100627	8614
20100827	97222
20101027	92394
20101227	68656
20110227	73651
20110427	114491
20110627	99095
20110827	58609
20111027	81286
20111227	74272
20120227	120481
20120427	129328
20120627	123498
20120827	108420
20121027	54370
20121227	76540
20130227	115553
20130427	22347
20130627	128676
19790101	661
19790301	789
19790501	826
19790701	709
19790901	965
19791101	1257
19800101	1179
19800301	909
19800501	1216
19800701	1655
19800901	1451
19801101	1225
19810101	1013
19810301	1476
19810501	2040
19810701	1686
19810901	2232
19811101	1496
19820101	1102
19820301	1915
19820501	1957
19820701	2057
19820901	2136
19821101	2475
19830101	942
19830301	2938
19830501	1525
19830701	2702
19830901	2818
19831101	2685
19840101	1208
19840301	2691
19840501	2664
19840701	1801
19840901	1878
19841101	2688
19850101	1828
19850301	3225
19850501	2536
19850701	3356
19850901	2283
19851101	3443
19860101	2084
19860301	2492
19860501	2813
19860701	2673
19860901	2700
19861101	2996
19870101	1647
19870301	2308
19870501	2868
19870701	2948
19870901	3018
19871101	2341
19880101	1788
19880301	3858
19880501	2252
19880701	3755
19880901	3481
19881101	3320
19890101	1421
19890301	3168
19890501	2754
19890701	2292
19890901	3390
19891101	3203
19900101	1747
19900301	3457
19900501	2869
19900701	2114
19900901	3473
19901101	3615
19910101	1453
19910301	3899
19910501	3336
19910701	3596
19910901	3092
19911101	4763
19920101	2636
19920301	2018
19920501	2444
19920701	3080
19920901	2518
19921101	1877
19930101	2521
19930301	3066
19930501	1944
19930701	4672
19930901	3816
19931101	3271
19940101	2621
19940301	6451
19940501	2758
19940701	5397
19940901	4776
19941101	6428
19950101	1950
19950301	6371
19950501	4321
19950701	3529
19950901	5563
19951101	3744
19960101	2631
19960301	5714
19960501	5270
19960701	9007
19960901	8179
19961101	11108
19970101	5181
19970301	6838
19970501	9176
19970701	10701
19970901	9619
19971101	6683
19980101	4803
19980301	9261
19980501	11732
19980701	9898
19980901	10808
19981101	6915
19990101	5722
19990301	14475
19990501	8170
19990701	15865
19990901	14968
19991101	14191
20000101	6361
20000301	14227
20000501	10675
20000701	8555
20000901	13077
20001101	16489
20010101	5824
20010301	18013
20010501	13034
20010701	9091
20010901	9384
20011101	16678
20020101	7298
20020301	12629
20020501	9051
20020701	15215
20020901	7048
20021101	15052
20030101	8384
20030301	12984
20030501	12896
20030701	17467
20030901	15358
20031101	9871
20040101	7734
20040301	17005
20040501	9020
20040701	12321
20040901	14070
20041101	10914
20050101	4902
20050301	13089
20050501	6227
20050701	7233
20050901	11006
20051101	11311
20060101	5005
20060301	14668
20060501	8882
20060701	12781
20060901	22693
20061101	26327
20070101	9323
20070301	26731
20070501	36111
20070701	21272
20070901	7795
20071101	45693
20080101	5301
20080301	32712
20080501	48297
20080701	50209
20080901	43952
20081101	32323
20090101	46203
20090301	48860
20090501	58378
20090701	46027
20090901	87871
20091101	49458
20100101	42452
20100301	7826
20100501	48667
20100701	47074
20100901	117872
20101101	107598
20110101	44707
20110301	115339
20110501	73394
20110701	99277
20110901	101300
20111101	90268
20120101	41163
20120301	132583
20120501	119365
20120701	68294
20120901	62237
20121101	95728
20130101	49904
20130301	100482
20130501	31742
20130701	84477
19790114	851
19790314	1034
19790514	1160
19790714	1000
19790914	1515
19791114	979
19800114	1361
19800314	1950
19800514	1236
19800714	1310
19800914	1116
19801114	1942
19810114	1600
19810314	1269
19810514	3116
19810714	1889
19810914	1962
19811114	1560
19820114	2019
19820314	1795
19820514	2278
19820714	2137
19820914	2189
19821114	1687
19830114	2566
19830314	2236
19830514	2030
19830714	2515
19830914	2477
19831114	2506
19840114	1822
19840314	2639
19840514	2909
19840714	1842
19840914	3004
19841114	2120
19850114	2428
19850314	2888
19850514	2732
19850714	1880
19850914	2900
19851114	2511
19860114	3571
19860314	3307
19860514	2126
19860714	2513
19860914	2363
19861114	3660
19870114	3158
19870314	2187
19870514	3729
19870714	3017
19870914	3508
19871114	2331
19880114	3856
19880314	3494
19880514	2727
19880714	3711
19880914	3920
19881114	3322
19890114	2561
19890314	3353
19890514	2259
19890714	3235
19890914	3192
19891114	3302
19900114	2395
19900314	3346
19900514	2778
19900714	1850
19900914	3593
19901114	3727
19910114	5717
19910314	3610
19910514	4175
19910714	3341
19910914	3147
19911114	6125
19920114	4773
19920314	2253
19920514	3868
19920714	2772
19920914	2899
19921114	2024
19930114	4604
19930314	2195
19930514	4273
19930714	4458
19930914	3464
19931114	3329
19940114	4835
19940314	5744
19940514	2263
19940714	4882
19940914	6030
19941114	6280
19950114	3801
19950314	7690
19950514	2892
19950714	5223
19950914	6430
19951114	5938
19960114	4730
19960314	5802
19960514	6239
19960714	5821
19960914	7420
19961114	13119
19970114	12537
19970314	12412
19970514	12816
19970714	9808
19970914	6594
19971114	13274
19980114	14812
19980314	8242
19980514	15688
19980714	11201
19980914	13549
19981114	10058
19990114	13932
19990314	8701
19990514	13434
19990714	16516
19990914	15373
19991114	9919
20000114	16021
20000314	13269
20000514	7802
20000714	12797
20000914	13478
20001114	15201
20010114	9394
20010314	17633
20010514	15511
20010714	9088
20010914	14549
20011114	17597
20020114	15902
20020314	14248
20020514	12163
20020714	7904
20020914	7798
20021114	17543
20030114	20260
20030314	17605
20030514	18783
20030714	17257
20030914	10022
20031114	15214
20040114	16475
20040314	9648
20040514	17404
20040714	12964
20040914	13242
20041114	7835
20050114	10022
20050314	12745
20050514	7376
20050714	10665
20050914	9534
20051114	11411
20060114	7416
20060314	19608
20060514	12185
20060714	13984
20060914	13948
20061114	27096
20070114	18150
20070314	29285
20070514	38332
20070714	21770
20070914	41387
20071114	42131
20080114	49838
20080314	49735
20080514	52741
20080714	34741
20080914	30942
20081114	45390
20090114	40075
20090314	44944
20090514	72752
20090714	45147
20090914	82021
20091114	12903
20100114	95487
20100314	5189
20100514	20095
20100714	35685
20100914	103185
20101114	62750
20110114	104912
20110314	109046
20110514	21724
20110714	108111
20110914	116547
20111114	92542
20120114	39515
20120314	131811
20120514	115631
20120714	65613
20120914	117144
20121114	115498
20130114	99216
20130314	111964
20130514	37448
19790117	1279
19790317	1349
19790517	1188
19790717	1258
19790917	1380
19791117	635
19800117	1551
19800317	1279
19800517	1129
19800717	1394
19800917	2113
19801117	1878
19810117	1632
19810317	2107
19810517	1679
19810717	2007
19810917	1955
19811117	1994
19820117	1291
19820317	1882
19820517	2292
19820717	1669
19820917	2745
19821117	2614
19830117	2203
19830317	2580
19830517	2970
19830717	1739
19830917	2370
19831117	3585
19840117	2863
19840317	1967
19840517	2834
19840717	2246
19840917	2690
19841117	2344
19850117	2294
19850317	1858
19850517	3186
19850717	2895
19850917	3346
19851117	2642
19860117	3855
19860317	2731
19860517	2186
19860717	3042
19860917	3031
19861117	3460
19870117	2732
19870317	3153
19870517	2036
19870717	3770
19870917	4049
19871117	3397
19880117	2344
19880317	4364
19880517	3631
19880717	2232
19880917	2670
19881117	3326
19890117	3059
19890317	3616
19890517	3533
19890717	2723
19890917	2534
19891117	3257
19900117	3194
19900317	2338
19900517	3564
19900717	3579
19900917	4023
19901117	3053
19910117	5964
19910317	2214
19910517	3730
19910717	6074
19910917	4992
19911117	3709
19920117	4888
19920317	3206
19920517	2496
19920717	1827
19920917	3291
19921117	3209
19930117	2370
19930317	3572
19930517	4418
19930717	3578
19930917	2886
19931117	4895
19940117	5658
19940317	6740
19940517	4832
19940717	3874
19940917	4066
19941117	7161
19950117	4714
19950317	6987
19950517	5893
19950717	6489
19950917	3609
19951117	5565
19960117	7138
19960317	4592
19960517	5177
19960717	10183
19960917	10713
19961117	6999
19970117	10386
19970317	13154
19970517	6735
19970717	9494
19970917	11133
19971117	14384
19980117	6130
19980317	15133
19980517	8151
19980717	9566
19980917	14018
19981117	15742
19990117	8798
19990317	15113
19990517	14635
19990717	8364
19990917	13973
19991117	15569
20000117	17057
20000317	10748
20000517	13571
20000717	14116
20000917	8038
20001117	15069
20010117	18335
20010317	9758
20010517	15460
20010717	13973
20010917	16875
20011117	10075
20020117	16640
20020317	7346
20020517	10337
20020717	16997
20020917	12824
20021117	9119
20030117	15960
20030317	20124
20030517	11714
20030717	18759
20030917	16764
20031117	16517
20040117	9728
20040317	20057
20040517	17721
20040717	7027
20040917	10861
20041117	12853
20050117	11943
20050317	13266
20050517	12848
20050717	6575
20050917	6282
20051117	12361
20060117	13641
20060317	18396
20060517	21734
20060717	24266
20060917	14411
20061117	25418
20070117	27158
20070317	18161
20070517	38856
20070717	38288
20070917	58662
20071117	22334
20080117	47939
20080317	29037
20080517	32495
20080717	49350
20080917	34062
20081117	46105
20090117	57896
20090317	72461
20090517	48931
20090717	41783
20090917	95480
20091117	90772
20100117	56067
20100317	25881
20100517	37094
20100717	11727
20100917	102197
20101117	100517
20110117	96508
20110317	125648
20110517	66512
20110717	63874
20110917	70435
20111117	91480
20120117	95933
20120317	81322
20120517	120156
20120717	112100
20120917	113447
20121117	76448
20130117	114783
20130317	61881
20130517	33958
19790120	1165
19790320	1450
19790520	785
19790720	1499
19790920	1433
19791120	1475
19800120	1210
19800320	1520
19800520	1593
19800720	1860
19800920	1102
19801120	1885
19810120	1859
19810320	2132
19810520	2066
19810720	1842
19810920	1324
19811120	2177
19820120	2120
19820320	1801
19820520	2524
19820720	2428
19820920	2728
19821120	1979
19830120	2275
19830320	1515
19830520	2934
19830720	2312
19830920	2550
19831120	2004
19840120	3102
19840320	2466
19840520	2066
19840720	2717
19840920	2477
19841120	2438
19850120	1968
19850320	2684
19850520	2899
19850720	1961
19850920	3504
19851120	3358
19860120	3124
19860320	3324
19860520	3250
19860720	2248
19860920	2198
19861120	3419
19870120	3395
19870320	3634
19870520	2882
19870720	2954
19870920	2520
19871120	3016
19880120	3918
19880320	2781
19880520	4340
19880720	3561
19880920	3914
19881120	1869
19890120	3604
19890320	2557
19890520	2121
19890720	2868
19890920	3281
19891120	2904
19900120	2853
19900320	3209
19900520	2266
19900720	3239
19900920	2884
19901120	4033
19910120	3165
19910320	3247
19910520	3317
19910720	3739
19910920	4740
19911120	5765
19920120	4820
19920320	2469
19920520	3650
19920720	2743
19920920	1710
19921120	4342
19930120	3625
19930320	2735
19930520	4803
19930720	4448
19930920	2760
19931120	3807
19940120	4831
19940320	4063
19940520	3860
19940720	6497
19940920	5724
19941120	5148
19950120	4359
19950320	7368
19950520	3460
19950720	6633
19950920	5662
19951120	5269
19960120	3719
19960320	6590
19960520	6219
19960720	5843
19960920	10818
19961120	12551
19970120	9632
19970320	13805
19970520	11344
19970720	5182
19970920	6714
19971120	13247
19980120	15192
19980320	14799
19980520	13865
19980720	9409
19980920	8356
19981120	13200
19990120	13408
19990320	10055
19990520	15920
19990720	14602
19990920	13853
19991120	9491
20000120	16471
20000320	14363
20000520	8929
20000720	14244
20000920	14981
20001120	13913
20010120	10045
20010320	16720
20010520	7989
20010720	13861
20010920	15605
20011120	16046
20020120	9465
20020320	13194
20020520	11092
20020720	8832
20020920	11185
20021120	16795
20030120	19286
20030320	25260
20030520	17500
20030720	10042
20030920	9796
20031120	17016
20040120	16592
20040320	10274
20040520	17372
20040720	12056
20040920	11467
20041120	8175
20050120	10355
20050320	7334
20050520	11088
20050720	11046
20050920	11034
20051120	6796
20060120	11165
20060320	31780
20060520	11621
20060720	28837
20060920	26717
20061120	25251
20070120	17354
20070320	40779
20070520	24263
20070720	35407
20070920	49137
20071120	42465
20080120	31517
20080320	40285
20080520	50085
20080720	34660
20080920	16396
20081120	30192
20090120	74113
20090320	64131
20090520	73303
20090720	43596
20090920	53141
20091120	27228
20100120	89432
20100320	9525
20100520	21997
20100720	30345
20100920	94344
20101120	60553
20110120	7965
20110320	78119
20110520	113407
20110720	107583
20110920	116030
20111120	65801
20120120	65020
20120320	125285
20120520	78198
20120720	105192
20120920	108495
20121120	118754
20130120	21893
20130320	114790
20130520	37189
19790123	1277
19790323	1630
19790523	1466
19790723	1165
19790923	1241
19791123	1591
19800123	1617
19800323	1031
19800523	1287
19800723	1746
19800923	2228
19801123	1921
19810123	1933
19810323	1744
19810523	1712
19810723	1977
19810923	2335
19811123	2219
19820123	1631
19820323	2037
19820523	1911
19820723	2324
19820923	2611
19821123	2479
19830123	1453
19830323	2396
19830523	2267
19830723	1863
19830923	2851
19831123	2761
19840123	2452
19840323	3100
19840523	2430
19840723	1686
19840923	1877
19841123	2323
19850123	2468
19850323	2103
19850523	2762
19850723	2482
19850923	2680
19851123	2481
19860123	3363
19860323	2315
19860523	3316
19860723	3551
19860923	3286
19861123	2502
19870123	3371
19870323	3189
19870523	2482
19870723	3518
19870923	3485
19871123	3135
19880123	2538
19880323	3514
19880523	3204
19880723	2773
19880923	3811
19881123	3388
19890123	3007
19890323	3294
19890523	3216
19890723	1739
19890923	2417
19891123	2450
19900123	3883
19900323	3417
19900523	3044
19900723	2975
19900923	2283
19901123	3927
19910123	4621
19910323	2391
19910523	5070
19910723	5059
19910923	3520
19911123	3136
19920123	3994
19920323	2848
19920523	2548
19920723	3618
19920923	2837
19921123	3542
19930123	2696
19930323	3095
19930523	2552
19930723	4044
19930923	2932
19931123	3539
19940123	3088
19940323	5341
19940523	2977
19940723	4026
19940923	4394
19941123	6316
19950123	4356
19950323	7955
19950523	5569
19950723	3098
19950923	2414
19951123	5203
19960123	5988
19960323	4094
19960523	7381
19960723	9233
19960923	9748
19961123	7267
19970123	10545
19970323	7253
19970523	11151
19970723	9673
19970923	13257
19971123	7766
19980123	13246
19980323	15011
19980523	7574
19980723	10507
19980923	14207
19981123	15303
19990123	9268
19990323	17067
19990523	7947
19990723	14151
19990923	16822
19991123	16476
20000123	9554
20000323	13632
20000523	14074
20000723	7871
20000923	8497
20001123	15470
20010123	15908
20010323	16536
20010523	17037
20010723	14900
20010923	9971
20011123	10966
20020123	18402
20020323	6571
20020523	11753
20020723	15921
20020923	11768
20021123	9661
20030123	18520
20030323	11247
20030523	16274
20030723	17101
20030923	17299
20031123	9157
20040123	12700
20040323	18744
20040523	9717
20040723	11275
20040923	13099
20041123	13708
20050123	6475
20050323	12148
20050523	11154
20050723	6624
20050923	7186
20051123	10367
20060123	13413
20060323	14954
20060523	28106
20060723	16649
20060923	17611
20061123	24061
20070123	23464
20070323	31329
20070523	44878
20070723	13973
20070923	28066
20071123	37332
20080123	47676
20080323	28806
20080523	46512
20080723	53479
20080923	27770
20081123	55079
20090123	62742
20090323	64107
20090523	45341
20090723	40118
20090923	97279
20091123	83029
20100123	51534
20100323	30166
20100523	38669
20100723	19105
20100923	112824
20101123	89372
20110123	66718
20110323	117783
20110523	58423
20110723	61393
20110923	112451
20111123	110446
20120123	23932
20120323	119905
20120523	126606
20120723	84694
20120923	61857
20121123	84878
20130123	38719
20130323	133051
20130523	39265
19790202	1625
19790402	1038
19790602	1216
19790802	863
19791002	1123
19791202	1035
19800202	1001
19800402	1600
19800602	1709
19800802	1172
19801002	1984
19801202	1859
19810202	1488
19810402	1740
19810602	1854
19810802	1309
19811002	1857
19811202	1995
19820202	1728
19820402	2142
19820602	2367
19820802	2048
19821002	1525
19821202	3062
19830202	2626
19830402	1630
19830602	2584
19830802	2499
19831002	1923
19831202	2757
19840202	2432
19840402	2383
19840602	2338
19840802	1845
19841002	2131
19841202	2172
19850202	2191
19850402	2425
19850602	2531
19850802	2893
19851002	3665
19851202	2794
19860202	1791
19860402	3428
19860602	2684
19860802	2416
19861002	2675
19861202	3260
19870202	3233
19870402	3460
19870602	3335
19870802	2410
19871002	3673
19871202	3316
19880202	4091
19880402	2306
19880602	3294
19880802	4202
19881002	2328
19881202	2882
19890202	3609
19890402	2314
19890602	2789
19890802	3688
19891002	2926
19891202	2472
19900202	3321
19900402	3055
19900602	2462
19900802	4361
19901002	2999
19901202	2392
19910202	2840
19910402	3994
19910602	2857
19910802	4116
19911002	4461
19911202	5064
19920202	2013
19920402	3292
19920602	4188
19920802	1840
19921002	2410
19921202	4197
19930202	3534
19930402	3251
19930602	4140
19930802	4136
19931002	3010
19931202	5779
19940202	6338
19940402	2758
19940602	4730
19940802	5637
19941002	3906
19941202	4283
19950202	6701
19950402	3818
19950602	4767
19950802	6254
19951002	3579
19951202	3063
19960202	4793
19960402	6848
19960602	2991
19960802	8311
19961002	11612
19961202	10673
19970202	6191
19970402	12326
19970602	12744
19970802	5787
19971002	10980
19971202	13920
19980202	15529
19980402	15254
19980602	13787
19980802	3295
19981002	10072
19981202	14460
19990202	14205
19990402	12155
19990602	16890
19990802	11042
19991002	8838
19991202	16222
20000202	15029
20000402	7555
20000602	12934
20000802	11830
20001002	16744
20001202	8221
20010202	14967
20010402	15437
20010602	10568
20010802	13953
20011002	16003
20011202	9537
20020202	9998
20020402	12810
20020602	6247
20020802	14364
20021002	12432
20021202	16432
20030202	11244
20030402	19776
20030602	17830
20030802	9108
20031002	15878
20031202	16954
20040202	12961
20040402	14962
20040602	16511
20040802	8880
20041002	7222
20041202	12538
20050202	13441
20050402	7718
20050602	12731
20050802	11879
20051002	5726
20051202	7776
20060202	11632
20060402	11610
20060602	18851
20060802	25476
20061002	20827
20061202	14448
20070202	24395
20070402	39983
20070602	25288
20070802	17738
20071002	71836
20071202	25742
20080202	28745
20080402	9356
20080602	49959
20080802	27988
20081002	41856
20081202	31078
20090202	72439
20090402	72109
20090602	77774
20090802	48638
20091002	82270
20091202	91915
20100202	91684
20100402	22081
20100602	19749
20100802	86568
20101002	59064
20101202	108768
20110202	106904
20110402	68109
20110602	66449
20110802	100926
20111002	55904
20111202	83539
20120202	128371
20120402	117581
20120602	71471
20120802	52980
20121002	100814
20121202	56541
20130202	65758
20130402	34977
20130602	23437
19790211	714
19790411	1186
19790611	1225
19790811	884
19791011	1029
19791211	1250
19800211	1628
19800411	1917
19800611	1487
19800811	1250
19801011	1637
19801211	1354
19810211	2178
19810411	1554
19810611	2567
19810811	1833
19811011	1801
19811211	2341
19820211	2473
19820411	1541
19820611	3413
19820811	2241
19821011	2064
19821211	1706
19830211	2420
19830411	2603
19830611	1456
19830811	2450
19831011	2342
19831211	1854
19840211	2009
19840411	2562
19840611	2760
19840811	1665
19841011	2539
19841211	2663
19850211	2685
19850411	2925
19850611	2843
19850811	2336
19851011	3973
19851211	3173
19860211	2646
19860411	3403
19860611	2715
19860811	3552
19861011	2880
19861211	3274
19870211	3591
19870411	2270
19870611	3109
19870811	2808
19871011	2684
19871211	3552
19880211	3581
19880411	3575
19880611	2793
19880811	3730
19881011	3232
19881211	2350
19890211	2620
19890411	3597
19890611	1582
19890811	2329
19891011	3389
19891211	3086
19900211	2313
19900411	3164
19900611	2863
19900811	3047
19901011	3517
19901211	3320
19910211	3931
19910411	3981
19910611	3984
19910811	3992
19911011	4732
19911211	4464
19920211	2464
19920411	2907
19920611	3435
19920811	2373
19921011	2275
19921211	4014
19930211	4147
19930411	2255
19930611	4351
19930811	4564
19931011	3869
19931211	3096
19940211	4863
19940411	5683
19940611	3795
19940811	6084
19941011	6880
19941211	3938
19950211	4338
19950411	7236
19950611	4003
19950811	5072
19951011	3553
19951211	4002
19960211	4006
19960411	7989
19960611	5029
19960811	6398
19961011	10792
19961211	12349
19970211	10647
19970411	11975
19970611	11730
19970811	9620
19971011	6818
19971211	14104
19980211	15864
19980411	6109
19980611	12239
19980811	10627
19981011	8837
19981211	13239
19990211	14272
19990411	10487
19990611	15250
19990811	11410
19991011	14848
19991211	9407
20000211	13358
20000411	13372
20000611	10205
20000811	11559
20001011	16918
20001211	11889
20010211	9531
20010411	16848
20010611	13796
20010811	8084
20011011	17642
20011211	15260
20020211	16719
20020411	13591
20020611	11625
20020811	8165
20021011	11647
20021211	17864
20030211	16783
20030411	20288
20030611	18246
20030811	17104
20031011	9180
20031211	16448
20040211	16614
20040411	9718
20040611	14491
20040811	11252
20041011	11987
20041211	6933
20050211	10681
20050411	11658
20050611	6827
20050811	10332
20051011	10677
20051211	6602
20060211	8759
20060411	11821
20060611	7948
20060811	22870
20061011	12595
20061211	22432
20070211	15301
20070411	40750
20070611	42120
20070811	19503
20071011	43275
20071211	44550
20080211	51417
20080411	49639
20080611	56868
20080811	10214
20081011	27270
20081211	48253
20090211	79918
20090411	49453
20090611	62345
20090811	86876
20091011	54404
20091211	79865
20100211	91359
20100411	11528
20100611	31166
20100811	104958
20101011	96599
20101211	62233
20110211	105573
20110411	108504
20110611	59473
20110811	103329
20111011	94371
20111211	35942
20120211	77381
20120411	97453
20120611	108530
20120811	61018
20121011	106784
20121211	108997
20130211	76406
20130411	40594
20130611	42071
19790223	1685
19790423	1274
19790623	1118
19790823	1203
19791023	1393
19791223	715
19800223	1139
19800423	1573
19800623	1339
19800823	1055
19801023	2184
19801223	1214
19810223	1794
19810423	2024
19810623	1889
19810823	1534
19811023	2224
19811223	1812
19820223	2386
19820423	2552
19820623	2169
19820823	1908
19821023	1755
19821223	1776
19830223	2597
19830423	2036
19830623	2476
19830823	2670
19831023	1729
19831223	2720
19840223	2768
19840423	2576
19840623	2056
19840823	2303
19841023	2435
19841223	1483
19850223	1790
19850423	2998
19850623	2626
19850823	2904
19851023	2925
19851223	2359
19860223	2504
19860423	2921
19860623	2747
19860823	2413
19861023	2835
19861223	2871
19870223	3287
19870423	3147
19870623	3315
19870823	2121
19871023	3119
19871223	2880
19880223	3468
19880423	2506
19880623	3770
19880823	3275
19881023	2158
19881223	2985
19890223	3961
19890423	2141
19890623	3913
19890823	3471
19891023	2849
19891223	2181
19900223	3584
19900423	3441
19900623	2010
19900823	4504
19901023	3868
19901223	1674
19910223	3442
19910423	3806
19910623	2810
19910823	3979
19911023	5698
19911223	3874
19920223	1265
19920423	4758
19920623	3623
19920823	2305
19921023	2366
19921223	3562
19930223	3197
19930423	2985
19930623	5070
19930823	3483
19931023	2565
19931223	3872
19940223	5956
19940423	3286
19940623	5690
19940823	5078
19941023	4134
19941223	3764
19950223	7363
19950423	2861
19950623	4533
19950823	5310
19951023	3323
19951223	2144
19960223	5167
19960423	7517
19960623	5116
19960823	8955
19961023	11583
19961223	9719
19970223	6297
19970423	12920
19970623	10794
19970823	5741
19971023	12732
19971223	9878
19980223	15499
19980423	12659
19980623	13704
19980823	7224
19981023	15046
19981223	10570
19990223	15437
19990423	13111
19990623	15453
19990823	11785
19991023	9099
19991223	12180
20000223	14807
20000423	7543
20000623	13442
20000823	12710
20001023	12638
20001223	7211
20010223	15496
20010423	16807
20010623	10034
20010823	15319
20011023	17669
20011223	7820
